0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2.8714606579464776,5.214240607853232,0.8853077950181869,48.193187261846425,0.6553359683794466,9.334035382103426,37.76868252814727,0.7255935226111339,0.0313085465470633,2.8187917840347207,21.6229,0.2504511621529103,20.469154516997754,-0.8603821978897167,21.436111178693505
2.9514018408402336,4.216308340465603,0.6016488693467337,90.50967234152792,0.4563747731397459,14.482138451340967,17.184109216921645,0.9178288400994936,0.1383524602592718,4.132730015082957,25.8799,0.4105716760672314,13.285066819978304,-0.8787632434260564,-17.894183050348627
2.743697428776617,3.623124293050312,0.446964898829961,107.3231747320361,0.3160276038572277,13.345605503867496,13.154948690375416,0.9249085393541608,0.1430348652545967,5.039092055485498,9.95653,0.4150510385332243,11.12338772873393,-0.9446097619571228,-24.60008932660739
2.8601676059000183,6.343752160731388,0.992924385671377,24.544758118671197,0.8115892917655032,8.734017364340165,45.00546689420926,0.6797675098600228,0.0251572247078958,2.6003518623827127,17.9049,0.0272180798906012,24.91900121763225,-0.8617366185906499,32.52785669078187
3.12785876995617,4.568301040372936,0.8849378669944011,44.5706761858609,0.5519992065516166,14.186601469614136,20.60015272261344,0.8220461138080227,0.075248667654861,3.114601521339751,22.6082,0.3687368361038989,17.087685428488022,-0.8344282528923751,3.607359015382469
2.7991502229025205,3.058599449818754,0.7127262362833119,86.41775084569767,0.3123067717163658,9.992558206161256,17.726551155486405,0.9087519033365594,0.1168082359643739,3.7385905938645103,27.7566,0.2587250082991443,9.91313056824736,-0.9003462563788475,-5.43736536145893
2.7003214541162786,3.4807938961441507,0.7154868456739897,36.9248939534404,0.4398265809538048,7.882800691353624,20.011252890987443,0.747528640496106,0.0415597962450417,3.187304525435629,33.6887,0.2180252330313116,10.73520520465564,-0.9367756817827892,22.717987547713587
2.864513467829449,4.682610479701924,0.6083718587541148,117.74734986861588,0.5235445585580253,13.88235654993347,17.974536695524385,0.9360506571142514,0.1554141552209314,4.1316185067646565,16.3054,0.470231941854376,15.111774760107275,-0.9224910680165532,-24.226200106516885
2.9146450808441395,4.896090290076552,0.7377853479717844,118.2057352881318,0.5952172005265467,13.518071215161555,21.83432702958128,0.9363534707758934,0.1562215169387225,3.763384321223709,12.2041,0.4297439657395007,16.837637571326365,-0.9003430775349375,-29.944441184286596
2.9017898850256043,4.339057829368878,0.6464366837024418,85.41438355257662,0.4650552057154152,13.501134287260786,17.13259379066495,0.9258398789958008,0.1350658625531161,4.069822330033436,23.9536,0.428785996408892,14.32231717806321,-0.8865975564393498,-14.053439523526166
2.891975578541341,6.247626351466623,0.6968818250224824,125.66323610785224,0.6292703955167582,16.5485487263764,23.95919706040064,0.9332738491783528,0.162750256420453,3.6361523046092175,22.4116,0.5519710578140663,20.9519713942752,-0.8873641289413792,-34.34621252940296
2.720467441449054,3.999640901800694,0.4247047338297506,105.80099851116104,0.3170022453712224,13.595243099710974,14.073836122676497,0.9274604758481002,0.1747729294521337,5.012951249946216,20.4037,0.4472211544203441,13.346468378491654,-0.9337085898685308,-27.597702120144245
2.880168085672784,4.34225245869203,0.4852060154053063,95.79563583612368,0.4002127466956364,14.355058792998056,16.438792091176612,0.93424021728904,0.153103059790397,4.719027275714756,22.0334,0.4213021797717937,13.227113495006815,-0.9171773331459034,-24.143959859203825
3.0367600131443413,6.029276779584382,0.7395022227255995,90.19722474995008,0.5841452175630307,17.915783711217294,23.126023579875422,0.9370647050676244,0.1692358154280274,3.6179960061083047,23.5674,0.5726700912212066,19.62934132371568,-0.8706672075558662,-29.346114480933377
3.0393211760635417,4.750741596618958,0.7470574587229026,61.47047754380075,0.5700360020875903,17.385436062670834,17.4123690579998,0.9289898949525308,0.1367354830136885,3.98044962160558,18.8596,0.4968736169218789,15.55425659219455,-0.8690435413061688,-9.393616273088467
3.002300136549054,5.869565644029574,0.6799512453290137,84.09153502395985,0.6327885128054274,18.36657963442732,16.337694429865635,0.945160982105576,0.1474878888043943,4.08613880007523,18.3052,0.5705563027986019,19.019508405651777,-0.8910661720227809,-20.49688578243365
2.8585323608747504,4.468395462390377,0.5099892905941874,58.82139091900404,0.4105450064523641,16.90609719753581,12.84974690750017,0.9410003523197344,0.1523863722471536,5.2335284406423535,18.1313,0.4832380395585368,13.760344460539471,-0.9126030748690828,-9.99481195457342
2.8502614968671183,3.73959093661167,0.6853374104014757,73.23337458010185,0.5092056259036937,14.723056213788247,14.131612590648396,0.881380295954049,0.1149717381227048,4.177327675926668,15.5887,0.4763442722231243,11.52389788767736,-0.9277635127359932,-16.2448348038103
3.0265479740093744,3.920703963121828,0.7382119127054231,58.405421084043184,0.502307970895203,15.341840472691407,14.46982307329568,0.9080662248681994,0.122228039846312,4.058695245809708,17.6974,0.4400330145211257,12.656023364412883,-0.8686411209306345,-2.3693128110955577
2.8618623226586357,4.234734155881065,0.691396055532384,100.4508053810552,0.4751716040462427,15.960202225225688,14.15090183289286,0.9299609671579376,0.1321216300890217,4.149502440856177,18.9563,0.4322417026447765,13.543640019906938,-0.8894356883406526,-22.37137131907753
2.7795117897028603,3.706170514793265,0.5716053150336933,56.74921101968481,0.4291250515079567,16.058151234644065,15.023364702701016,0.904855418235452,0.1249246020452508,4.432249364984791,16.9815,0.4416985914136959,11.401689257070707,-0.9374955816311762,-10.888099334619683
2.9639751380733044,4.737206183773611,0.7001176510134794,81.42159765605561,0.5756929847933134,15.988354428334182,15.952002453510332,0.9312956797996588,0.1401326736237113,4.09104362372925,18.209,0.5071139269724514,15.493921509121597,-0.8843311047096067,-21.388013914081306
