0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.0612250412177544,7.160792502260958,0.692378939678564,65.36749531373653,0.5327655454819001,24.06505696757762,8.19017701607222,0.9421900185961872,0.2084615319221315,3.481901701892665,18.7757,0.8390594818083793,26.42576503148302,-1.045379796153294,-22.36924836205776
3.033356636532888,4.739801543699027,0.7256374758215755,55.452208242580944,0.5602492986074635,18.623935362109524,7.435552204617673,0.91319189394925,0.1453473321535357,3.760264471980766,19.7961,0.5877197207899773,16.53353307573542,-0.9568340071695656,-10.437759524443836
3.010273875653131,6.151937839376893,0.679989055857221,65.14719737923795,0.5929424128917513,21.70995916916295,8.346609043207598,0.9455535157864008,0.192866329069546,3.486919071800476,18.1858,0.7852514951583105,22.400956282234308,-1.0497883593986883,-26.1211253834459
2.935604686668249,4.868289076056693,0.5127136905617009,81.89361823959595,0.4966922466260915,17.65759417950305,8.968745695390794,0.9435418703783672,0.1736180470038587,5.092008848334024,18.5388,0.6041769871293035,15.917636308014446,-1.0454229249378275,-27.41551190829225
3.107849291974325,10.245975062846837,0.8938426230674802,53.964793835479774,0.5966981132075472,21.312444273156515,16.358968195050007,0.9414769516444016,0.1734002072626619,3.078968348879853,27.5274,0.6945527601414683,33.83890660807221,-1.0086718713431595,-20.477963517730117
2.9145696797317258,3.695863014575542,0.4303087885985748,38.284542437301866,0.3682172915072685,17.580213896743274,5.453728465909871,0.8643231454855933,0.0773214559244267,5.300466838377334,15.682,0.4352195060321178,11.628396451103104,-1.0582128130171673,-1.937548750719412
2.672648769351256,7.038895200824724,0.5227118644067796,88.64373129791778,0.7255271084337349,18.283281589704536,21.21898487725639,0.9437295154078345,0.1413948767240583,2.761595744680851,14.7481,0.512889206051915,22.075092205381686,-1.0461841972275745,-19.72399274434259
2.899333675063402,2.25544797293967,0.1075470388113587,77.11190905482482,0.228818217510797,9.453003417533456,4.477908268324636,0.8493490356208102,0.0818780216355792,7.472879972005132,6.05759,0.1831026571153586,7.389032361864378,-1.134729645162042,-5.209029461112076
2.856705002627115,6.216208477036645,0.6480072566472022,50.297213912983885,0.5546339368782652,20.57573412856931,8.29072041753263,0.9204298801603036,0.1403211382895835,3.631424375917768,19.3885,0.6283406830233815,21.309591361226246,-0.987068928292082,-8.824335528872922
2.968966278870372,5.639738342183681,0.7171738555173326,73.11798765345459,0.519185282522996,21.724747193716865,10.661159048858176,0.9387745105119956,0.1717889272745267,3.3254998630512187,20.1854,0.7138930697423619,21.527939007488825,-1.0325495143060115,-14.494859845825712
